	1004	Aalborg U	Aalborg University
	1006	Aarhus U	Aarhus University
	1018	Robert Gordon U	Robert Gordon University
	1019	U Aberdeen	University of Aberdeen
	101926	Manchester Metro U	Manchester Metropolitan University, UK
	10209	Ryl Dutch Inst Sea Res	Royal Dutch Institute for Sea Research
	1023	US Army	United States Army
	10236	Anglo Amer Plc	Anglo American Plc
	1026	Aberystwyth U	Aberystwyth University
	102654	U Nizwa	University of Nizwa, Oman
	1032	Hardin-Simmons U	Hardin-Simmons University
	1033	McMurry U	McMurry University
	1040	Abo Akademi U	Abo Akademi University
	1044	OH Nrthn U	Ohio Northern University
	104631	Dubna Intl U	Dubna International University
	104652	NITU	NITU, National University of Science and Technology
	104670	NIRFI	NIRFI, Radiophysical Research Institute
	104686	Novosibirsk St Tech U	Novosibirsk State Technical University
	104710	Rostov Sthrn Fed U	Rostov Southern Federal University
	104723	Vavilov St Opt Inst	Vavilov State Optics Institute
	104732	Syktyvkar Forest Inst	Syktyvkar Forest Institute
	104881	Fed Res Ctr Fish	Federal Research Centre for Fisheries, Hamburg
	105344	Ecole Cen Marseille	Ecole Centrale de Marseille
	105408	ISEN Lille	Institut Superieur d'Electronique Numeri, Lille
	105430	Yerevan St U	Yerevan State University
	105450	Natl Library Republic Moldova	National Library of the Republic of Moldova
	105468	Vytautas Magnus U	Vytautas Magnus University, Lithuania
	1057	S Austr Mus	South Australian Museum
	105797	Guiyang U	Guiyang University, China
	105809	Jing Gangshan U	Jing Gangshan University, China
	105955	Khalifa U Sci Tech Res	Khalifa University of Science Technology and Research, UAE
	106026	Wesleyan U	Wesleyan University
	106103	Haluoleo U	Haluoleo University, Indonesia
	106190	Natl U Mongolia	National University of Mongolia
	10627	WHOI	WHOI, Woods Hole Oceanographic Institute
	10645	Emmanuel Coll	Emmanuel College
	10647	Olin Coll Eng	Olin College of Engineering
	10648	New Coll FL	New College of Florida
	1065	Flinders U	Flinders University
	1066	U Adelaide	University of Adelaide
	1067	U South Austr	University of South Australia
	10684	Metro St U Denver	Metropolitan State University of Denver
	1069	UMD Sys	University System of Maryland
	10691	Palomar Coll	Palomar College
	1074	US DoE	US Department of Energy
	107629	Fujian Acad Agr Sci	Fujian Academy of Agricultural Sciences
	107660	U Dar es Salaam	University of Dar es Salaam, Tanzania
	107736	U Mohammed V Agdal	University Mohammed V Agdal, Morocco
	107738	Fed U Tech Akure	Federal University of Technology Akure, Nigeria
	107745	U Benin	University of Benin, Nigeria
	107750	U Ouagadougou Burkina Faso	University of Ouagadougou, Burkina Faso
	107751	U Yaounde I	University of Yaounde I, Cameroon
	107769	U Nigeria	University of Nigeria
	107788	U Burundi	University of Burundi
	107790	U Abomey-Calavi	University of Abomey-Calavi, Benin
	107811	U Cadi Ayyad	University Cadi Ayyad, Morocco
	107832	U Oran	University of Oran, Algeria
	107834	U Asmara	University of Asmara, Eritrea
	107853	Moi U	Moi University, Kenya
	107854	U Nairobi	University of Nairobi
	107864	Kenyatta U	Kenyatta University, Kenya
	107907	U Sidi Mohamed Ben Abdallah	University Sidi Mohamed Ben Abdallah, Morocco
	108005	Rivers St U Sci Tech	Rivers State University of Science and Technology, Nigeria
	108012	U Uyo	University of Uyo, Nigeria
	108042	Damascus U	Damascus University, Syria
	108123	Mbarara U Sci Tech	Mbarara University of Science and Technology, Uganda
	108234	U Zambia	University of Zambia
	108243	Natl U Sci Tech Zimbabwe	National University, of Science and Technology, Zimbabwe
	108285	U Ilorin	University of Ilorin, Nigeria
	10833	NIST	National Institute of Standards and Technology
	108491	U Baghdad	University of Baghdad
	1085	SUNY Sys	State University of New York System
	108522	Sanaa U	Sanaa University, Yemen
	108853	Intl Inst Earthquake Seis	International Institute of Earthquake Seismology, Iran
	108871	KN Toosi U	KN Toosi University, Iran
	108950	Malek-Ashtar U Tech	Malek-Ashtar University of Technology
	10939	US Nuc Reg Comm	US Nuclear Regulatory Commission
	10953	NSF	National Science Foundation
	1097	USDA	US Department of Agriculture
	1098	Albion Coll	Albion College
	110120	Modern U Tech Info	Modern University for Technology and Information, Egypt
	1104	UNM	University of New Mexico
	1105	Sandia Natl Lab	Sandia National Laboratories
	1109	Charles Sturt U	Charles Sturt University
	111111	U Paris APC	Universite de Paris, APC, Astroparticule et Cosmologie
	111229	Kiev Shevchenko Natl U	Kiev Shevchenko National University
	111230	NASU	NASU National Academy of Sciences of Ukraine
	111247	Karpov Instutute Phy Chem	Karpov Institute of Physical Chemistry
	111281	Russian Ctr Hydromet Env Mon	Russian Center for Hydrometeorology and Environmental Monitoring
	111282	AAI Arctic Antarc Res Ctr	AAI, Arctic and Antarctic Research Center
	111285	Estonian Acad Sci	Estonian Academy of Sciences
	111289	Moldova St U Chisinau	Moldova State University, Chisinau
	111392	Tech U Lublin	Technical University of Lublin
	111417	Ped U Krakow	Pedagogical University of Krakow
	111865	Lviv Franko Natl U	Lviv Franko National University
	112014	LIP	Laboratorio de Instrumentacao e Fisica Experimental de Particulas, Lisbon
	112015	Poly Inst Coimbra	Polytechnic Institute of Coimbra
	112152	Tech Educ Inst Pireaus	Technical Educational Institute of Pireaus
	112156	Tech Educ Inst Ionian Islands	Technical Educational Institute of the Ionian Islands
	112169	NCMR	Helleic Center for Marine Research
	112170	Tech Educ Inst Lamia	Technical Educational Institute of Lamia
	112178	Tech Educ Inst Crete	Technical Educational Institute of Crete
	112192	Tech Educ Inst Chalkis	Technical Educational Institute of Chalkis
	112217	U W Macedonia	University of Western Macedonia
	11233	Oldenburg	Carl von Ossietzky University of Oldenburg
	112337	Albanian Acad Sci	Albanian Academy of Sciences
	112338	Tech U Tirana	Technical University of Tirana, Albania
	112354	U Sarajevo	University of Sarajevo
	11239	UAE U	United Arab Emerites University
	11240	Diego Portales U	Diego Portales University, Chile
	112400	U Nis	University of Nis
	112478	Georgian NAS	Georgian National Academy of Sciences
	11248	Chalmers U Tech 	Chalmers University of Technology 
	112482	Tbilisi St U	Tbilisi State University
	112624	Iceland Met Inst	Iceland Meteorological Institute
	112657	Eurasian St Natl U	Eurasian State National University
	112678	Vilnius Gediminas Tech U	Vilnius Gediminas Technical University
	112700	Ventspils U Coll	Ventspils University College
	112702	Moldova Ped U	Moldova Pedagogical University
	112774	Tomsk St Ped U	Tomsk State Pedagogical University
	112866	Odessa Mechnikov Natl U	Odessa Mechnikov National University
	112877	Belarus St Tech U	Belarus State Technical University
	112930	Alexander Ioan Cuza U Iasi	Alexander Ioan Cuza University of Iasi
	112969	Ovidius U Constanta	Ovidius University of Constanta
	112971	Dunarea Jos U Galati	Dunarea de Jos University of Galati
	113020	U Marta Abreu Las Villas	University Marta Abreu of Las Villas, Cuba
	113025	U Camaguey	University of Camaguey, Cuba
	113028	Carlos Rafael Rodriguez U Cienfuegos	Carlos Rafael Rodriguez University of Cienfuegos, Cuba
	113029	U Granma	University of Granma, Cuba
	11303	Norweg Polar Inst	Norwegian Polar Institute
	113031	U Havana	University of Havana, Cuba
	113069	U Piura	University of Piura, Peru
	113084	China U Geos Beijing	China University of Geosciences, Beijing
	113086	Natl U Eng	National University of Engineering, Peru
	113104	Alberta Res Council	Alberta Research Council, Canada
	1132	Alfred U	Alfred University
	11321	CSC IT Ctr Sci	CSC, IT Centre for Science
	11341	Amer U Cairo	American University in Cairo
	113498	Geo Surv Can Calgary	Geological Survey of Canada Calgary
	11361	UK Atom En Auth	UK Atomic Energy Authority
	113612	Fanshawe Coll	Fanshawe College, Canada
	11365	Met Off UK	Met Office, UK
	113675	Natl Sci Eng Res Council	National Sciences and Engineering Research Council, Canada
	11377	Irish Met Svc	Irish Meteorological Service
	11381	Geo Surv Ireland	Geological Survey of Ireland
	1139	Abilene Christian U	Abilene Christian University
	113957	Intl Space U	International Space University
	1142	Grand Valley St U	Grand Valley State University
	114243	Geo Surv Denmark Greenland	Geological Survey of Denmark and Greenland
	114311	Norweg Met Inst	Norwegian Meteorological Institute
	11436	Freshwater Biol Ass	Freshwater Biological Association, UK
	1146	Cedar Crest Coll	Cedar Crest College
	11466	Ryl Ast Soc	Royal Astronomical Society
	11469	Ryl Inst Great Britain	Royal Institution of Great Britain
	114738	Rafsanjan U Vali Asr	Rafsanjan University of Vali Asr, Iran
	114739	Sahand U Tech	Sahand University of Technology
	1150	Alma Coll	Alma College
	115503	CONACYT Mexico	CONACYT, National Council for Science and Technology, Mexico
	115510	Houston Adv Res Ctr	Houston Advanced Research Center
	115526	St U Amazonas	State University of Amazonas, Brazil
	11609	Stonyhurst U	Stonyhurst University, UK
	1166	Univ Sys Georgia	University System of Georgia
	116935	Numazu Natl Coll Tech	Numazu National College of Technology, Japan
	116937	Yonago Natl Coll Tech	Yonago National College of Technology, Japan
	117045	Urmia U	Urmia University, Iran
	117058	Natl Auton U Nicaragua	National Autonomous University of Nicaragua
	117267	NYAS	New York Academy of Sciences
	117301	Al Azhar U	Al Azhar University
	117566	Ryl Austr Air Force	Royal Australian Air Force
	1177	IA St U	Iowa State University
	117730	Shaanxi U Tech	Shaanxi University of Technology, China
	117757	Shangqiu Norm U	Shangqiu Normal University, China
	117763	Taiyuan U Sci Tech	Taiyuan University of Science and Technology, China
	117764	China Acad Aero	China Academy of Aerospace Aerodynamics
	117775	Henan Inst Eng	Henan Institute of Engineering, China
	117776	Zhengzhou U Light Indus	Zhengzhou University of Light Industry, China
	117788	Chuzhou U	Chuzhou University, China
	117793	Shanxi Datong U	Shanxi Datong University, China
	117801	Hubei U Educ	Hubei University of Education, China
	117802	Hunan Inst Tech	Hunan Institute of Technology, China
	117813	Nanjing Inst Tech	Nanjing Institute of Technology, China
	117816	Nanjing Aero Inst	Nanjing Aeronautical Institute, China
	117823	Quanzhou Norm U	Quanzhou Normal University, China
	1180	Amherst Coll	Amherst College
	118018	Hanoi U Sci Tech	Hanoi University of Science and Technology
	118102	Nagaoka U Tech	Nagaoka University of Technology, Japan
	118195	Guangdong Prov Dep Educ	Guangdong Province Department of Education, China
	118249	Xian U Sci Tech	Xian University of Science and Technology, China
	118250	Shaanxi Norm U	Shaanxi Normal University, China
	1183	Hampshire Coll	Hampshire College
	118378	Zhanjiang Norm U	Zhanjiang Normal University, China
	118397	Xinyang Norm U	Xinyang Normal University, China
	118412	Shenyang U Chem Tech	Shenyang University of Chemical Technology, China
	118460	Hunan U Humanities Sci Tech	Hunan University of Humanities Science and Technology, China
	118463	NW Inst Non Ferrous Metal Res	Northwest Institute for Non-ferrous Metal Research, China
	118520	ZAMG Cen Inst Met Geod	ZAMG, Central Institute for Meteorology and Geodynamics
	118529	WRC World Rad Ctr Davos	WRC, World Radiation Center, Davos
	118966	Iceland Natl Land Surv	Iceland National Land Survey
	118985	Jomo Kenyatta U Agr Tech	Jomo Kenyatta University of Agriculture and Technology, Kenya
	1190	VU Amsterdam	Vrije Universiteit Amsterdam
	119001	Kazakhstan NAS	Kazakhstan National Academy of Sciences
	119031	Mongolian Acad Sci	Mongolian Academy of Sciences
	119068	U Papua New Guinea	University of Papua New Guinea
	119110	U Nova Gorica	University of Nova Gorica
	119500	IPEN Brazil	IPEN, Energy and Nuclear Research Institute, Brazil
	119542	Fed U Para	Federal University of Para, Brazil
	119667	Christ U Bangalore	Christ University, Bangalore
	119678	ARCI	Advanced Research Centre for Powder Metallurgy and New Materials, Delhi
	119680	NITK	National Institute of Technology Karnataka, India
	119825	Tokyo City U	Tokyo City University
	119883	Kapitzy Inst Phy Prob	Kapitzy Institute of Physics Problems
	119969	CIC Argentina	CIC, Commission of Scientific Research, Argentina
	119991	Span St Met Agency	Spanish State Meteorological Agency
	120016	INVEMAR	Instituto de Investigaciones Marinas y Costeras, Colombia
	120168	Hoch Mannheim	Hochschule Mannheim
	120323	Laser Ctr Hannover	Laser Center, Hannover
	120633	British U Egypt	British University in Egypt
	121343	U Nicosia	University of Nicosia
	121451	IIT Genoa	Italian Institute of Technology, Genoa
	121543	U Lubumbashi	University of Lubumbashi, Congo
	121568	Natl U St Augustin	National University of Saint Augustin, Peru
	121604	Shri GS Inst Tech Sci	Shri Govindram Seksaria Institute of Technology and Science, India
	121678	Bhilai Inst Tech	Bhilai Institute of Technology, India
	121871	German Acad Sci Leipzig	German Academy of Sciences, Leipzig
	121991	Cyprus U Tech	Cyprus University of Technology
	122218	Maritime U Szczecin	Maritime University of Szczecin
	123264	Gurukula Kangri U	Gurukula Kangri University, India
	123290	Gorgan U	Gorgan University, Iran
	123305	Taibah U	Taibah University, Saudi Arabia
	123378	Korea Res Council Fund Sci Tech	Korea Research Council of Fundamental Science and Technology
	1234	U van Amsterdam	Universiteit van Amsterdam
	123491	Donetsk Natl Tech U	National Technical University, Ukraine
	123514	IIT Bangalore	Indian Institute of Science, Bangalore
	123582	Ramakrishna Vivekananda Mission	Ramakrishna Vivekananda Mission, India
	123591	Korea Met Admin	Korea Meteorological Administration
	12377	Zhejiang U	Zhejiang University, China
	12378	China Geo Surv	China Geological Survey
	12379	Capital Norm U Beijing	Capital Normal University, Beijing
	12381	CAS	Chinese Academy of Sciences
	12383	Lanzhou Jiaotong U	Lanzhou Jiantong University, China
	12388	Guangxi Norm U	Guangxi Normal University, China
	12389	Wuhan U	Wuhan University, China
	12392	China U Min Tech	China University of Mining and Technology
	12394	E China Inst Tech	East China Institute of Technology
	123972	China Seis Bureau	China Seismological Bureau
	12399	Dalian U Tech	Dalian University of Technology, China
	12402	Shenyang Norm U	Shenyang Normal University, China
	12404	S Cen U Natlities	South Central University for Nationalities, China
	12407	State Ocean Admin China	State Oceanic Administration, China
	12410	Shijiazhuang U Econ	Shijiazhuang University of Economics, China
	12411	Henan U	Henan University, China
	12412	Changzhou U	Changzhou University, China
	12413	Jinan U	Jinan University, China
	12416	Hunan U Arts Sci	Hunan University of Arts and Science, China
	12418	Changsha U Sci Tech	Changsha University of Science and Technology, China
	124184	NSPO Taiwan	NSPO, National Space Program Office, Taiwan
	124186	S China Norm U	South China Normal University
	12419	Chongqing U Posts Telecom	Chongqing University of Posts and Telecommunications, China
	12421	Dalian Maritime U	Dalian Maritime University, China
	12423	Fuzhou U	Fuzhou University, China
	12425	Fujian Norm U	Fujian Normal University, China
	12426	Lanzhou U	Lanzhou University, China
	124261	Islamia Coll Peshawar	Islamia College, Peshawar
	124264	Geo Surv Namibia	Geological Survey of Namibia
	124268	Ind Inst Sci Educ Manauli	Indian Institute of Science Education, Manauli
	124275	Azerbaijan NAS	Azerbaijan National Academy of Sciences
	12428	Harbin Eng U	Harbin Engineering University, China
	124282	Natl Atmos Res Lab	National Atmosphere Research Laboratory, India
	124283	Natl Ctr Antarc Ocean Res	National Center for Antarctic and Ocean Research, India
	124291	Tech U Timisoara	Technical University of Timisoara
	12434	Northeastern U China	Northeastern University, China
	12435	NW Norm U	Northwest Normal University, China
	12436	Nanjing U Sci Tech	Nanjing University of Science and Technology, China
	1244	USFWS	US Fish and Wildlife Service
	12440	Liaoning U	Liaoning University, China
	12441	Shanxi U	Shanxi University, China
	12442	Tsinghua U	Tsinghua University, China
	12443	Huazhong U Sci Tech	Huazhong University of Science and Technology, China
	12446	Huazhong Norm U	Huazhong Normal University, China
	12462	Hohai U	Hohai University, China
	12465	PKU	PKU, Peking University
	12466	Xiamen U	Xiamen University, China
	12470	Chin Acad Social Sci Beijing	Chinese Academy of Social Sciences, Beijing
	12471	Renmin U	Renmin University, Beijing
	12472	Beijing U Posts Telecom	Beijing University of Posts and Telecommunications
	12474	Shanghai Jiaotong U	Shanghai Jiaotong University, China
	124745	U Badji Mokhtar Annaba	University Badji Mokhtar Annaba, Algeria
	12476	Tongji U	Tongji University, China
	12478	Fudan U	Fudan University, China
	12479	Xian U Tech	Xian University of Technology, China
	12480	Xian Jiaotong U	Xian Jiaotong University, China
	12487	Anhui U	Anhui University, China
	12496	Beijing U Tech	Beijing University of Technology
	12507	U Sci Tech Beijing 	University of Science and Technology, Beijing 
	12510	Jilin U	Jilin University, China
	125117	Quest U	Quest University, Canada
	12513	Hefei U Tech	Hefei University of Technology
	12514	Anhui Norm U	Anhui Normal University, China
	12518	Hunan U Sci Tech	Hunan University of Science and Technology, China
	12523	Tianjin Norm U	Tianjin Normal University, China
	12526	S China Agr U	South China Agricultural University
	125282	Alberta Geo Surv	Alberta Geological Survey
	12530	Sichuan U	Sichuan University, China
	12534	Nanjing Norm U	Nanjing Normal University, China
	12538	Nankai U	Nankai University, China
	12543	Min Education China	Ministry of Education, China
	12544	Shanghai Norm U	Shanghai Normal University, China
	125585	Guilan U	University of Guilan, Iran
	12561	Henan Poly U	Henan Polytechnic University, China
	125619	Azarbaijan U	Azarbaijan Shahid Madani University, Iran
	12563	Hubei U	Hubei University, China
	125635	Noor U	Noor University, Iran
	12564	China U Geos Wuhan	China University of Geosciences, Wuhan
	125649	Arak U	Arak University, Iran
	12565	Wuhan U Tech	Wuhan University of Technology, China
	12568	Hunan Norm U	Hunan Normal University, China
	12569	Hunan U	Hunan University, China
	12570	Cen S U	Central South University, China
	12571	Cen S U Forestry Tech	Central South University of Forestry and Technology, China
	125743	UCSI	University College Sedaya International, Malaysia
	12575	Hunan Agr U	Hunan Agricultural University, China
	12576	Inner Mongolia U	Inner Mongolia University
	12577	Nanjing UP&T	Nanjing University of Posts and Telecommunication, China
	12579	Southeast U	Southeast University, China
	125791	Enugu St U Sci Tech	Enugu State University of Science and Technology, Nigeria
	12581	Nanjing U	Nanjing University, China
	125815	Natl U Callao	National University of Callao, Peru
	12582	Soochow U	Soochow University, China
	12589	Shandong U	Shandong University, China
	1259	UMich Ann Arbor	University of Michigan, Ann Arbor
	12591	Ocean U China	Ocean University of China
	12593	Qingdao U	Qingdao University, China
	12596	Shanghai U Elec Pwr	Shanghai University of Electric Power
	12599	U Elec Sci Tech	University of Electronic Science and Technology, China
	1260	US EPA	US Environmental Protection Agency
	12604	Chin Acad Eng Phy	Chinese Academy of Engineering Physics
	12605	Tianjin U	Tianjin University, China
	12606	Hebei U Tech	Hebei University of Technology, China
	126208	Lovely Prof U	Lovely Professional University, India
	12624	Zhejiang U Tech	Zhejiang University of Technology, China
	126240	IIT Allahabad	Indian Institute of Technology, Allahabad
	12626	Hangzhou Dianzi U	Hangzhou Dianzi University, China
	1263	Bard Coll	Bard College
	12633	Beihang U Aero Astnau	Beihang University of Aeronautics and Astronautics
	12635	Yunnan U	Yunnan University, China
	12636	Zhengzhou U	Zhengzhou University, China
	12651	China Elec Tech Group Co	China Electronics Technology Group Corporation
	12652	U Sci Tech China	University of Science and Technology of China
	12655	E China Norm U Shanghai	East China Normal University, Shanghai
	12657	Northwest U	Northwest University, China
	12663	China Aero Sci Tech Co	China Aerospace Science and Technology Corporation
	12664	Guangxi U	Guangxi University, China
	12665	Xiangtang U	Xiangtang University, China
	126675	Poly U Pachuca	Polytechnical University of Pachuca, Mexico
	12676	Jiangsu U	Jiangsu University, China
	1268	St Johns Coll Annapolis	Saint Johns College, Annapolis
	12682	Yantai U	Yantai University, China
	12683	Jimei U	Jimei University, China
	12686	Guizhou Norm U	Guizhou Normal University, China
	12687	Bohai U	Bohai University, China
	12695	Fujita Health U	Fujita Health University, Japan
	12696	Ritsumeikan U	Ritsumeikan University, Japan
	12698	Aoyama Gakuin U	Aoyama Gakuin University, Japan
	1270	St Francis Xavier U	Saint Francis Xavier University, Canada
	12700	Aichi U Educ	Aichi University of Education, Japan
	12702	Aichi Gakuin U	Aichi Gakiun University, Japan
	12707	Aichi U	Aichi University, Japan
	12708	Nara Inst Tech	Nara Institute of Technology, Japan
	12709	Aichi U Tech	Aichi University of Technology, Japan
	12712	Akita U	Akita University, Japan
	12716	Aomori U	Aomori University, Japan
	12718	Asahikawa Coll Tech	Asahikawa College of Technology, Japan
	12720	Asahi U	Asahi University, Japan
	127355	King Abdullah U Sci Tech	King Abdullah University of Science and Technology, Saudi Arabia
	12737	Chiba U	Chiba University, Japan
	12740	Chubu U	Chubu University, Japan
	12742	Chiba Keizai U	Chiba Keizai University, Japan
	12744	U Hyogo	University of Hyogo, Japan
	12745	Chukyo U	Chukyo University, Japan
	12751	Tokyo Denki U	Tokyo Denki University
	12754	Hokkaido Info U	Hokkaido Information University, Japan
	12755	Dokkyo U	Dokkyo University, Japan
	12757	Doshisha U	Doshisha University, Japan
	12760	Ehime U	Ehime University, Japan
	12772	Fukuoka U Educ	Fukuoka University of Education, Japan
	12774	Fukuoka U	Fukuoka University, Japan
	127740	U Kragujevcu	University of Kragujevcu
	12776	Fukushima U	Fukushima University, Japan
	12780	Gakushuin U	Gakushuin University, Japan
	12785	Gifu U	Gifu University, Japan
	1279	Lawrence U	Lawrence University
	12794	Nippon Fukushi U	Nippon Fukushi University, Japan
	12798	Hiroshima Pref Wmn U	Hiroshima Prefectural Women's University
	12800	Hirosaki U	Hirosaki University, Japan
	12801	Hiroshima City U	Hiroshima City University, Japan
	12803	Hiroshima U	Hiroshima University, Japan
	12804	Hitotsubashi U	Hitotsubashi University, Japan
	12808	Hokkai Gakuen U	Hokkai Gakuen University, Japan
	12810	Hokkaido U	Hokkaido University, Japan
	12814	Hosei U	Hosei University, Japan
	128158	Bahir Dar U	Bahir Dar University, Ethiopia
	128165	Mekelle U	Mekelle University, Ethiopia
	128167	Hawassa U	Hawassa University, Ethiopia
	12817	Hyogo U	Hyogo University, Japan
	128173	Kumasi U Sci Tech	Kumasi University of Science and Technology, Ghana
	12818	Hyogo Coll Med	Hyogo College of Medicine, Japan
	12819	Ibaraki U	Ibaraki University, Japan
	12823	Intl Christian U	International Christian University, Japan
	12826	Kyushu Sangyo U	Kyushu Sangyo University, Japan
	12829	Chiba Inst Tech	Chiba Institute of Technology, Japan
	12833	Iwate Medical U	Iwate Medical University, Japan
	12836	Iwate U	Iwate University, Japan
	12837	JAIST	Japan Advanced Institute of Science and Technology
	12845	Joetsu U Educ	Joetsu University of Education, Japan
	12849	Japan Women's U	Japan Women's University
	12850	Kagawa U	Kagawa University, Japan
	12851	Kagoshima U	Kagoshima University, Japan
	12852	Kanagawa Inst Tech	Kanagawa Institute of Technology, Japan
	12853	Kanagawa U	Kanagawa University, Japan
	12856	Kanazawa Inst Tech	Kanazawa Institute of Technology, Japan
	12858	Kanazawa U	Kanazawa University, Japan
	1286	CalState U Sys	California State University System
	12860	Kansai U	Kansai University, Japan
	12867	Kyoto City U Arts	Kyoto City University of Arts, Japan
	12869	Keio U	Keio University, Japan
	1287	Marymount U	Marymount University
	12872	Kinki U	Kinki University, Japan
	12875	Kyoto Inst Tech	Kyoto Institute of Technology, Japan
	12877	Kitasato U	Kitasato University, Japan
	128778	U Tirana	University of Tirana, Albania
	12879	Kibi Intl U	Kibi International University, Japan
	128791	Aix-Marseille U	Aix-Marseille Universite
	12885	Kobe U	Kobe University, Japan
	12888	Kochi U	Kochi University, Japan
	12892	Kokugakuin U	Kokugakuin University, Japan
	12893	Kokushikan U	Kokushikan University, Japan
	12897	Kyoto Pref U	Kyoto Prefectural University, Japan
	12907	Kwansei Gakuin U	Kwansei Gakuin University, Japan
	1291	ANL	Argonne National Laboratory
	12915	Kyoto Gakuen U	Kyoto Gakuen University, Japan
	12916	Kyoto Pharm U	Kyoto Pharmaceutical University, Japan
	12918	Kyoto U	Kyoto University, Japan
	12919	Kyoto Women's U	Kyoto Women's University, Japan
	12923	Kyushu U	Kyushu University, Japan
	12924	Kyushu U Tech	Kyushu University of Technology, Japan
	12925	Gunma U	Gunma University, Japan
	12930	Matsue Natl Coll Tech	Matsue National College of Technology, Japan
	12936	Osaka City U	Osaka City University, Japan
	12938	Shimane U	Shimane University, Japan
	12939	Meiji U	Meiji University, Japan
	12940	Meiji Gakuin U	Meiji Gakuin University, Japan
	12942	Meijo U	Meijo University, Japan
	12944	Tokyo Metro U	Tokyo Metropolitan University
	12946	Mie U	Mie University, Japan
	12948	Miyagi U Educ	Miyagi University of Education, Japan
	12952	Miyazaki U	Miyazaki University, Japan
	12961	Nagasaki U	Nagasaki University, Japan
	12963	Nagoya City U	Nagoya City University, Japan
	12965	Nagoya U	Nagoya University, Japan
	12967	Nara Medical U	Nara Medical University, Japan
	12969	Nara Women's U	Nara Women's University, Japan
	12970	Naruto U Educ	Naruto University of Education, Japan
	12976	Nihon U	Nihon University, Japan
	12978	Niigata U	Niigata University, Japan
	12982	Nagoya Inst Tech	Nagoya Institute of Technology, Japan
	129867	CNRM	CNRM, Centre National de Recherche Meteorologique
	12992	Ochanomizu U	Ochanomizu University, Japan
	12995	Oita U	Oita University, Japan
	12997	Okayama U	Okayama University, Japan
	13003	Meisei U	Meisei University, Japan
	13004	Osaka Elec-Comm U	Osaka Electro-Communication University, Japan
	13007	Osaka Gakiun U	Osaka Gakiun University, Japan
	13009	Osaka Kyoiku U	Osaka Kyoiku University, Japan
	13011	Osaka Sangyo U	Osaka Sangyo University, Japan
	13013	Osaka U	Osaka University, Japan
	13019	Okayama U Sci	Okayama University of Science, Japan
	13022	Rakuno Gakuen U	Rakuno Gakuen University, Japan
	13024	Rikkyo U	Rikkyo University, Japan
	13025	Rissho U	Rissho University, Japan
	13027	Ryukoku U	Ryukoku University, Japan
	13030	Saga U	Saga University, Japan
	13032	Saitama U	Saitama University, Japan
	13033	Hokkaido U Educ	Hokkaido University of Education, Japan
	13038	Musashi U	Musashi University, Japan
	13045	Senshu U	Senshu University, Japan
	13052	Shiga U	Shiga University, Japan
	13056	Shinshu U	Shinshu University, Japan
	13063	Shumei U	Shumei University, Japan
	13065	Saitama Inst Tech	Saitama Institute of Technology, Japan
	13070	Sophia U	Sophia University, Japan
	13075	Kobe Women's U	Kobe Women's University, Japan
	13088	Takushoku U	Takushoku University, Japan
	13089	Tamagawa U	Tamagawa University, Japan
	13094	Teikyo U	Teikyo University, Japan
	13097	Tokyo U Tech	Tokyo University of Technology
	13100	Tokyo Med Dental U	Tokyo Medical and Dental University
	13101	Tohoku U	Tohoku University, Japan
	13103	Toho U	Toho University, Japan
	13104	Tohoku Inst Tech	Tohoku Institute of Technology, Japan
	13107	Tokiwa U	Tokiwa University, Japan
	13109	Tokushima U	Tokushima University, Japan
	13114	Tottori U	Tottori University, Japan
	13115	Tokyo U Pharm Life Sci	Tokyo University of Pharmacy and Life Sciences
	13117	Toyo U	Toyo University, Japan
	13120	Tsuda Coll	Tsuda College, Japan
	13121	U Tsukuba	University of Tsukuba, Japan
	13122	Tsuru U	Tsuru University, Japan
	13125	Tokyo U Agr	Tokyo University of Agriculture
	13130	Tokyo Woman's Christian U	Tokyo Womans Christian University
	13132	Aizu U	Aizu University, Japan
	13133	U Elec-Comm	University of Electro-Communications, Tokyo
	13135	Tokyo Gakugei U	Tokyo Gakugei University, Japan
	13137	U Occupation Env Health	University of Occupation and Environmental Health, Japan 
	1314	Raytheon	Raytheon Corporation
	13140	Shizuoka U	Shizuoka University, Japan
	13141	Shiga Pref U	Shiga Prefecture University, Japan
	13142	Tokai U	Tokai University, Japan
	13143	U Tokyo	University of Tokyo
	13144	Utsunomiya U	Utsunomiya University, Japan
	13146	Wakayama U	Wakayama University, Japan
	13148	Waseda U	Waseda University, Japan
	13149	Yamagata U	Yamagata University, Japan
	13150	Yamaguchi U	Yamaguchi University, Japan
	13153	Yamanashi Gakuin U	Yamanashi Gakuin University, Japan
	13154	Yokohama Natl U	Yokohama National University, Japan
	13155	Yokohama City U	Yokohama City University, Japan
	13160	Akita Jr U	Akita Junior University, Japan
	131639	Ulsan Natl Inst Sci Tech	Ulsan National Institute of Science and Technology, Korea
	13177	Grad U Adv Stud	Graduate University for Advanced Studies, Japan
	13187	Open U Japan	Open University of Japan
	1319	U New England Armidale	University of New England Armidale
	13192	Kagoshima Natl Coll Tech	Kagoshima National College of Technology, Japan
	13202	Konan U	Konan University, Japan
	132043	Ilia St U	Ilia State University
	13205	Kumamoto U	Kumamoto University, Japan
	13218	Keizai U	Keizai University, Japan
